id,X,Y,Z,N1,N2,N3,N4,N5,N6,N7,N8,W1,W2,W3,W4,W5,W6,W7,W8,W9,W0,F1,F2,Electricity,Start_Time,Phone_MAC,Phone_Brand,Phone_Android,Scan_Duration,Scan_Interval,Tx_Power
800,330,390,0,-82,-78,-67,-85,-80,-88,-91,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 19:54:19,B4:0B:44:F3:74:66,smartisan,7.1.1,29872,0,0
801,330,390,0,-81,-78,-67,-84,-78,-87,-94,-77,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 19:54:19,B4:0B:44:F3:74:66,smartisan,7.1.1,29872,0,0
802,330,390,0,-70,-78,-76,-86,-78,-88,-92,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 19:54:19,B4:0B:44:F3:74:66,smartisan,7.1.1,29872,0,0
803,330,390,0,-70,-77,-76,-110,-83,-86,-91,-75,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000100100100100000000000000000000000000000000000000,2021-12-28 19:54:19,B4:0B:44:F3:74:66,smartisan,7.1.1,29872,0,0
804,330,390,0,-70,-73,-76,-110,-80,-80,-91,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000100100100100000000000000000000000000000000000000,2021-12-28 19:54:19,B4:0B:44:F3:74:66,smartisan,7.1.1,29872,0,0
805,210,390,0,-69,-68,-73,-93,-81,-86,-75,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 19:56:16,B4:0B:44:F3:74:66,smartisan,7.1.1,29795,0,0
806,210,390,0,-70,-67,-71,-87,-77,-89,-81,-68,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,000100100100100100100100000000000000000000000000000000000000,2021-12-28 19:56:16,B4:0B:44:F3:74:66,smartisan,7.1.1,29795,0,0
807,210,390,0,-71,-66,-75,-89,-78,-110,-77,-68,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100000100100000000000000000000000000000000000000,2021-12-28 19:56:16,B4:0B:44:F3:74:66,smartisan,7.1.1,29795,0,0
808,210,390,0,-74,-73,-70,-94,-76,-110,-77,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100000100100000000000000000000000000000000000000,2021-12-28 19:56:16,B4:0B:44:F3:74:66,smartisan,7.1.1,29795,0,0
809,210,390,0,-76,-68,-71,-83,-82,-86,-86,-82,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 19:57:13,B4:0B:44:F3:74:66,smartisan,7.1.1,29888,0,0
810,210,390,0,-75,-68,-71,-110,-78,-82,-84,-70,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000100100100100000000000000000000000000000000000000,2021-12-28 19:57:13,B4:0B:44:F3:74:66,smartisan,7.1.1,29888,0,0
811,210,390,0,-75,-110,-74,-110,-78,-110,-75,-72,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100000100000100000100100000000000000000000000000000000000000,2021-12-28 19:57:13,B4:0B:44:F3:74:66,smartisan,7.1.1,29888,0,0
812,210,390,0,-76,-110,-74,-110,-110,-110,-82,-74,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100000100000000000100100000000000000000000000000000000000000,2021-12-28 19:57:13,B4:0B:44:F3:74:66,smartisan,7.1.1,29888,0,0
813,210,390,0,-74,-81,-74,-87,-77,-80,-83,-72,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 19:57:53,B4:0B:44:F3:74:66,smartisan,7.1.1,29658,0,0
814,210,390,0,-73,-82,-76,-83,-78,-88,-86,-70,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 19:57:53,B4:0B:44:F3:74:66,smartisan,7.1.1,29658,0,0
815,210,390,0,-73,-83,-75,-110,-78,-85,-88,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000100100100100000000000000000000000000000000000000,2021-12-28 19:57:53,B4:0B:44:F3:74:66,smartisan,7.1.1,29658,0,0
816,210,390,0,-72,-68,-110,-110,-82,-87,-83,-70,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100000000100100100100000000000000000000000000000000000000,2021-12-28 19:57:53,B4:0B:44:F3:74:66,smartisan,7.1.1,29658,0,0
817,210,390,0,-73,-82,-75,-84,-78,-83,-88,-72,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 19:58:32,B4:0B:44:F3:74:66,smartisan,7.1.1,29959,0,0
818,210,390,0,-73,-72,-70,-85,-82,-86,-83,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 19:58:32,B4:0B:44:F3:74:66,smartisan,7.1.1,29959,0,0
819,210,390,0,-74,-73,-71,-82,-78,-88,-85,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 19:58:32,B4:0B:44:F3:74:66,smartisan,7.1.1,29959,0,0
820,210,390,0,-73,-73,-75,-110,-79,-87,-82,-72,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000100100100100000000000000000000000000000000000000,2021-12-28 19:58:32,B4:0B:44:F3:74:66,smartisan,7.1.1,29959,0,0
821,210,390,0,-74,-73,-75,-110,-82,-110,-82,-72,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000100000100100000000000000000000000000000000000000,2021-12-28 19:58:32,B4:0B:44:F3:74:66,smartisan,7.1.1,29959,0,0
822,210,390,0,-74,-73,-74,-110,-110,-110,-81,-73,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000000000100100000000000000000000000000000000000000,2021-12-28 19:58:32,B4:0B:44:F3:74:66,smartisan,7.1.1,29959,0,0
823,210,390,0,-76,-73,-74,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000000000000000000000000000000000000000000000000000,2021-12-28 19:58:32,B4:0B:44:F3:74:66,smartisan,7.1.1,29959,0,0
824,210,390,0,-73,-81,-76,-83,-78,-85,-89,-77,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 19:59:17,B4:0B:44:F3:74:66,smartisan,7.1.1,29834,0,0
825,210,390,0,-70,-82,-74,-86,-78,-87,-83,-72,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 19:59:17,B4:0B:44:F3:74:66,smartisan,7.1.1,29834,0,0
826,210,390,0,-75,-83,-74,-86,-80,-82,-83,-70,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 19:59:17,B4:0B:44:F3:74:66,smartisan,7.1.1,29834,0,0
827,210,390,0,-73,-81,-70,-86,-80,-86,-83,-70,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 19:59:17,B4:0B:44:F3:74:66,smartisan,7.1.1,29834,0,0
828,210,390,0,-78,-74,-70,-83,-78,-80,-82,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 19:59:17,B4:0B:44:F3:74:66,smartisan,7.1.1,29834,0,0
829,210,390,0,-75,-93,-75,-83,-77,-90,-87,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 20:00:09,B4:0B:44:F3:74:66,smartisan,7.1.1,29960,0,0
830,210,390,0,-74,-78,-75,-86,-78,-83,-75,-70,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 20:00:09,B4:0B:44:F3:74:66,smartisan,7.1.1,29960,0,0
831,210,390,0,-74,-83,-75,-85,-82,-86,-75,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 20:00:09,B4:0B:44:F3:74:66,smartisan,7.1.1,29960,0,0
832,210,390,0,-72,-69,-74,-110,-80,-81,-110,-75,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000100100000100000000000000000000000000000000000000,2021-12-28 20:00:09,B4:0B:44:F3:74:66,smartisan,7.1.1,29960,0,0
833,210,390,0,-110,-73,-75,-110,-80,-82,-110,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,000100100000100100000100000000000000000000000000000000000000,2021-12-28 20:00:09,B4:0B:44:F3:74:66,smartisan,7.1.1,29960,0,0
834,90,390,0,-73,-66,-74,-81,-90,-81,-73,-74,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 20:01:21,B4:0B:44:F3:74:66,smartisan,7.1.1,29933,0,0
835,90,390,0,-72,-66,-75,-81,-88,-79,-72,-74,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 20:01:21,B4:0B:44:F3:74:66,smartisan,7.1.1,29933,0,0
836,90,390,0,-70,-70,-73,-76,-86,-78,-71,-82,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 20:01:21,B4:0B:44:F3:74:66,smartisan,7.1.1,29933,0,0
837,90,390,0,-70,-67,-74,-76,-87,-78,-72,-81,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 20:01:21,B4:0B:44:F3:74:66,smartisan,7.1.1,29933,0,0
838,90,390,0,-63,-66,-72,-75,-110,-83,-71,-81,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100000100100100000000000000000000000000000000000000,2021-12-28 20:01:21,B4:0B:44:F3:74:66,smartisan,7.1.1,29933,0,0
839,90,390,0,-69,-66,-73,-110,-110,-84,-72,-82,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000000100100100000000000000000000000000000000000000,2021-12-28 20:01:21,B4:0B:44:F3:74:66,smartisan,7.1.1,29933,0,0
840,90,390,0,-69,-66,-75,-75,-83,-81,-70,-87,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 20:02:14,B4:0B:44:F3:74:66,smartisan,7.1.1,29878,0,0
841,90,390,0,-75,-68,-77,-81,-85,-83,-72,-81,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 20:02:14,B4:0B:44:F3:74:66,smartisan,7.1.1,29878,0,0
842,90,390,0,-66,-66,-75,-75,-110,-82,-72,-76,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100000100100100000000000000000000000000000000000000,2021-12-28 20:02:14,B4:0B:44:F3:74:66,smartisan,7.1.1,29878,0,0
843,90,390,0,-63,-66,-75,-110,-110,-82,-71,-74,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000000100100100000000000000000000000000000000000000,2021-12-28 20:02:14,B4:0B:44:F3:74:66,smartisan,7.1.1,29878,0,0
844,90,390,0,-63,-70,-74,-110,-110,-83,-110,-72,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000000100000100000000000000000000000000000000000000,2021-12-28 20:02:14,B4:0B:44:F3:74:66,smartisan,7.1.1,29878,0,0
845,90,390,0,-63,-66,-74,-110,-110,-81,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000000100000000000000000000000000000000000000000000,2021-12-28 20:02:14,B4:0B:44:F3:74:66,smartisan,7.1.1,29878,0,0
846,90,390,0,-77,-68,-76,-84,-82,-83,-71,-72,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 20:02:51,B4:0B:44:F3:74:66,smartisan,7.1.1,30004,0,0
847,90,390,0,-76,-67,-73,-81,-86,-84,-71,-73,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 20:02:51,B4:0B:44:F3:74:66,smartisan,7.1.1,30004,0,0
848,90,390,0,-63,-66,-76,-82,-86,-82,-71,-85,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 20:02:51,B4:0B:44:F3:74:66,smartisan,7.1.1,30004,0,0
849,90,390,0,-64,-70,-110,-75,-86,-78,-71,-82,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100000100100100100100000000000000000000000000000000000000,2021-12-28 20:02:51,B4:0B:44:F3:74:66,smartisan,7.1.1,30004,0,0
850,90,390,0,-64,-66,-110,-110,-85,-78,-70,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100000000100100100100000000000000000000000000000000000000,2021-12-28 20:02:51,B4:0B:44:F3:74:66,smartisan,7.1.1,30004,0,0
851,90,390,0,-75,-65,-72,-83,-85,-82,-70,-73,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 20:04:00,B4:0B:44:F3:74:66,smartisan,7.1.1,29994,0,0
852,90,390,0,-89,-68,-73,-82,-91,-82,-72,-72,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 20:04:00,B4:0B:44:F3:74:66,smartisan,7.1.1,29994,0,0
853,90,390,0,-82,-66,-74,-81,-88,-83,-74,-74,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 20:04:00,B4:0B:44:F3:74:66,smartisan,7.1.1,29994,0,0
854,90,390,0,-73,-66,-74,-83,-92,-82,-74,-74,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 20:04:00,B4:0B:44:F3:74:66,smartisan,7.1.1,29994,0,0
855,90,390,0,-63,-69,-75,-80,-83,-81,-72,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 20:04:54,B4:0B:44:F3:74:66,smartisan,7.1.1,29963,0,0
856,90,390,0,-63,-66,-75,-75,-84,-77,-73,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 20:04:54,B4:0B:44:F3:74:66,smartisan,7.1.1,29963,0,0
857,90,390,0,-64,-66,-72,-110,-86,-110,-110,-82,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000100000000100000000000000000000000000000000000000,2021-12-28 20:04:54,B4:0B:44:F3:74:66,smartisan,7.1.1,29963,0,0
858,720,510,0,-77,-73,-74,-77,-75,-58,-75,-78,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 20:06:32,B4:0B:44:F3:74:66,smartisan,7.1.1,29674,0,0
859,720,510,0,-110,-110,-74,-91,-75,-58,-79,-72,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,000000100100100100100100000000000000000000000000000000000000,2021-12-28 20:06:32,B4:0B:44:F3:74:66,smartisan,7.1.1,29674,0,0
860,720,510,0,-110,-110,-74,-110,-74,-64,-110,-74,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,000000100000100100000100000000000000000000000000000000000000,2021-12-28 20:06:32,B4:0B:44:F3:74:66,smartisan,7.1.1,29674,0,0
861,720,510,0,-110,-110,-75,-110,-110,-58,-110,-77,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,000000100000000100000100000000000000000000000000000000000000,2021-12-28 20:06:32,B4:0B:44:F3:74:66,smartisan,7.1.1,29674,0,0
862,720,510,0,-110,-110,-80,-110,-110,-58,-110,-72,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,000000100000000100000100000000000000000000000000000000000000,2021-12-28 20:06:32,B4:0B:44:F3:74:66,smartisan,7.1.1,29674,0,0
863,720,510,0,-84,-86,-76,-76,-76,-56,-75,-72,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 20:07:28,B4:0B:44:F3:74:66,smartisan,7.1.1,29944,0,0
864,720,510,0,-82,-85,-73,-77,-70,-58,-75,-75,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 20:07:28,B4:0B:44:F3:74:66,smartisan,7.1.1,29944,0,0
865,720,510,0,-83,-85,-80,-76,-75,-64,-71,-78,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 20:07:28,B4:0B:44:F3:74:66,smartisan,7.1.1,29944,0,0
866,720,510,0,-81,-86,-73,-74,-70,-58,-75,-74,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 20:08:44,B4:0B:44:F3:74:66,smartisan,7.1.1,27619,0,0
867,720,510,0,-81,-73,-81,-110,-75,-64,-71,-74,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000100100100100000000000000000000000000000000000000,2021-12-28 20:08:44,B4:0B:44:F3:74:66,smartisan,7.1.1,27619,0,0
868,720,510,0,-84,-84,-80,-110,-75,-64,-71,-74,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000100100100100000000000000000000000000000000000000,2021-12-28 20:08:44,B4:0B:44:F3:74:66,smartisan,7.1.1,27619,0,0
869,720,510,0,-82,-85,-74,-110,-70,-64,-75,-72,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000100100100100000000000000000000000000000000000000,2021-12-28 20:08:44,B4:0B:44:F3:74:66,smartisan,7.1.1,27619,0,0
870,720,510,0,-82,-83,-73,-93,-76,-58,-83,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 20:09:21,B4:0B:44:F3:74:66,smartisan,7.1.1,29268,0,0
871,720,510,0,-81,-73,-73,-79,-70,-64,-75,-72,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 20:09:21,B4:0B:44:F3:74:66,smartisan,7.1.1,29268,0,0
872,720,510,0,-81,-83,-72,-76,-70,-64,-77,-74,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 20:09:21,B4:0B:44:F3:74:66,smartisan,7.1.1,29268,0,0
873,720,510,0,-81,-83,-81,-77,-70,-64,-73,-74,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 20:09:21,B4:0B:44:F3:74:66,smartisan,7.1.1,29268,0,0
874,720,510,0,-110,-83,-81,-75,-74,-62,-75,-74,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,000100100100100100100100000000000000000000000000000000000000,2021-12-28 20:09:21,B4:0B:44:F3:74:66,smartisan,7.1.1,29268,0,0
875,720,510,0,-80,-82,-81,-91,-76,-56,-86,-78,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 20:10:15,B4:0B:44:F3:74:66,smartisan,7.1.1,29948,0,0
876,720,510,0,-80,-78,-75,-78,-74,-58,-84,-72,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 20:10:15,B4:0B:44:F3:74:66,smartisan,7.1.1,29948,0,0
877,720,510,0,-85,-78,-75,-110,-76,-58,-74,-74,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000100100100100000000000000000000000000000000000000,2021-12-28 20:10:15,B4:0B:44:F3:74:66,smartisan,7.1.1,29948,0,0
878,720,510,0,-86,-78,-75,-110,-76,-58,-70,-75,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000100100100100000000000000000000000000000000000000,2021-12-28 20:10:15,B4:0B:44:F3:74:66,smartisan,7.1.1,29948,0,0
879,690,510,0,-88,-82,-77,-74,-77,-62,-78,-78,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 20:12:01,B4:0B:44:F3:74:66,smartisan,7.1.1,29919,0,0
880,690,510,0,-82,-76,-80,-84,-77,-61,-76,-74,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 20:12:01,B4:0B:44:F3:74:66,smartisan,7.1.1,29919,0,0
881,690,510,0,-80,-80,-80,-110,-110,-61,-82,-78,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000000100100100000000000000000000000000000000000000,2021-12-28 20:12:01,B4:0B:44:F3:74:66,smartisan,7.1.1,29919,0,0
882,690,510,0,-81,-81,-77,-74,-88,-63,-72,-73,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 20:12:40,B4:0B:44:F3:74:66,smartisan,7.1.1,29931,0,0
883,690,510,0,-80,-84,-77,-110,-75,-62,-79,-72,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000100100100100000000000000000000000000000000000000,2021-12-28 20:12:40,B4:0B:44:F3:74:66,smartisan,7.1.1,29931,0,0
884,690,510,0,-80,-76,-77,-110,-88,-73,-76,-78,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000100100100100000000000000000000000000000000000000,2021-12-28 20:12:40,B4:0B:44:F3:74:66,smartisan,7.1.1,29931,0,0
885,690,510,0,-76,-84,-78,-110,-77,-71,-74,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000100100100000000000000000000000000000000000000000,2021-12-28 20:12:40,B4:0B:44:F3:74:66,smartisan,7.1.1,29931,0,0
886,690,510,0,-76,-78,-75,-72,-86,-62,-79,-71,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 20:13:18,B4:0B:44:F3:74:66,smartisan,7.1.1,29952,0,0
887,690,510,0,-80,-77,-76,-74,-73,-63,-85,-74,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 20:13:18,B4:0B:44:F3:74:66,smartisan,7.1.1,29952,0,0
888,690,510,0,-83,-85,-78,-110,-110,-75,-79,-74,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000000100100100000000000000000000000000000000000000,2021-12-28 20:13:18,B4:0B:44:F3:74:66,smartisan,7.1.1,29952,0,0
889,690,510,0,-86,-76,-74,-74,-84,-63,-86,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 20:13:55,B4:0B:44:F3:74:66,smartisan,7.1.1,29849,0,0
890,690,510,0,-81,-80,-75,-74,-86,-70,-83,-72,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 20:13:55,B4:0B:44:F3:74:66,smartisan,7.1.1,29849,0,0
891,690,510,0,-76,-79,-75,-74,-110,-110,-87,-74,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100000000100100000000000000000000000000000000000000,2021-12-28 20:13:55,B4:0B:44:F3:74:66,smartisan,7.1.1,29849,0,0
892,690,510,0,-92,-80,-79,-72,-92,-65,-77,-72,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 20:14:29,B4:0B:44:F3:74:66,smartisan,7.1.1,29880,0,0
893,690,510,0,-76,-81,-77,-73,-94,-65,-78,-70,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 20:14:29,B4:0B:44:F3:74:66,smartisan,7.1.1,29880,0,0
894,690,510,0,-82,-84,-78,-73,-77,-69,-77,-73,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 20:14:29,B4:0B:44:F3:74:66,smartisan,7.1.1,29880,0,0
895,690,510,0,-82,-80,-82,-110,-86,-69,-72,-77,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000100100100100000000000000000000000000000000000000,2021-12-28 20:14:29,B4:0B:44:F3:74:66,smartisan,7.1.1,29880,0,0
896,690,510,0,-76,-110,-79,-110,-77,-110,-89,-77,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100000100000100000100100000000000000000000000000000000000000,2021-12-28 20:14:29,B4:0B:44:F3:74:66,smartisan,7.1.1,29880,0,0
897,570,510,0,-79,-83,-69,-80,-78,-69,-72,-85,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 20:16:35,B4:0B:44:F3:74:66,smartisan,7.1.1,29955,0,0
898,570,510,0,-79,-79,-69,-80,-83,-71,-74,-86,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 20:16:35,B4:0B:44:F3:74:66,smartisan,7.1.1,29955,0,0
899,570,510,0,-89,-75,-69,-72,-83,-69,-76,-73,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 20:16:35,B4:0B:44:F3:74:66,smartisan,7.1.1,29955,0,0
900,570,510,0,-73,-72,-77,-78,-77,-70,-68,-72,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100100100100100100000000000000000000000000000000000000,2021-12-28 20:17:38,B4:0B:44:F3:74:66,smartisan,7.1.1,29999,0,0
901,570,510,0,-74,-75,-68,-110,-74,-69,-110,-84,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,null100100100000100100000100000000000000000000000000000000000000,2021-12-28 20:17:38,B4:0B:44:F3:74:66,smartisan,7.1.1,29999,0,0
